tar,tar_acc,query,hmm_acc,full_e,full_score,full_bias,dom_e,dom_score,dom_bias,acc
KHC89652.1,-,TCO89,PF10452.14,1.6e-12,45.9,57.3,2e-08,32.4,1.3,GCA_000784655.1
KHC48994.1,-,TCO89,PF10452.14,6e-13,47.3,55.9,2e-08,32.4,1.3,GCA_000784695.1
KHE88996.1,-,TCO89,PF10452.14,8.8e-06,24.6,2.3,8.8e-06,24.6,2.3,GCA_000786625.1
KHJ30678.1,-,TCO89,PF10452.14,4.9e-09,34.4,19.1,4.7e-08,31.2,18.8,GCA_000798715.1
KHO01657.1,-,TCO89,PF10452.14,8.7e-05,20.8,13.7,0.0089,14.2,0.0,GCA_000804445.1
KMQ44555.1,-,TCO89,PF10452.14,0.0024,16.0,17.0,0.0043,15.2,1.3,GCA_000812105.1
KUI52904.1,-,TCO89,PF10452.14,0.04,12.4,0.0,0.04,12.4,0.0,GCA_000813385.1
KIE03486.1,-,TCO89,PF10452.14,1.3e-07,30.6,4.6,0.002,16.8,0.0,GCA_000814945.1
KID92805.1,-,TCO89,PF10452.14,3.7e-06,25.8,7.6,0.011,14.3,0.0,GCA_000814955.1
KID78173.1,-,TCO89,PF10452.14,7.9e-07,27.9,4.8,0.0098,14.4,0.0,GCA_000814965.1
KID67706.1,-,TCO89,PF10452.14,8.6e-07,27.8,5.1,0.01,14.4,0.0,GCA_000814975.1
KUI69676.1,-,TCO89,PF10452.14,0.074,11.6,0.0,0.074,11.6,0.0,GCA_000818155.1
CDO94916.1,-,TCO89,PF10452.14,3.2e-167,556.2,48.9,4.1e-167,555.8,48.9,GCA_000820885.1
CEJ90963.1,-,TCO89,PF10452.14,2.1e-06,26.5,17.5,0.0014,17.2,0.0,GCA_000825705.1
CEJ04595.1,-,TCO89,PF10452.14,4e-05,23.1,11.0,4e-05,23.1,11.0,GCA_000825725.1
CEJ00845.1,-,TCO89,PF10452.14,0.00041,19.8,16.7,0.00041,19.8,16.7,GCA_000825725.1
KIK29079.1,-,TCO89,PF10452.14,0.42,9.9,2.8,0.62,9.4,2.8,GCA_000827275.1
KIN01246.1,-,TCO89,PF10452.14,2.3e-06,27.0,14.9,0.0011,18.1,0.6,GCA_000827325.1
KIK73383.1,-,TCO89,PF10452.14,0.22,11.0,0.0,0.23,10.9,0.0,GCA_000827395.1
KIW04429.1,-,TCO89,PF10452.14,0.00021,19.9,0.5,0.013,14.0,0.1,GCA_000836295.1
CEP64773.1,-,TCO89,PF10452.14,1.4e-98,329.7,54.8,2.1e-98,329.1,54.8,GCA_000938715.1
CEP17596.1,-,TCO89,PF10452.14,2.5e-15,56.2,0.9,2.5e-15,56.2,0.9,GCA_000938895.1
CEP13129.1,-,TCO89,PF10452.14,0.0061,15.4,28.5,0.035,12.8,28.5,GCA_000938895.1
CDS05171.1,-,TCO89,PF10452.14,4e-09,35.6,18.3,4e-09,35.6,18.3,GCA_000945115.1
CDS08870.1,-,TCO89,PF10452.14,1.7e-07,30.2,5.8,3.2e-07,29.3,5.8,GCA_000945115.1
GAN06715.1,-,TCO89,PF10452.14,2.5e-13,49.4,6.3,2.5e-13,49.4,6.3,GCA_000950595.1
GAN10673.1,-,TCO89,PF10452.14,2.8e-09,36.0,5.0,2.8e-09,36.0,5.0,GCA_000950595.1
GAN06582.1,-,TCO89,PF10452.14,3.7e-08,32.4,5.4,4.7e-08,32.0,5.4,GCA_000950595.1
GAN00606.1,-,TCO89,PF10452.14,1.2e-06,27.3,20.1,2.6e-06,26.2,20.1,GCA_000950595.1
KJZ71645.1,-,TCO89,PF10452.14,8.6e-05,21.4,13.5,0.011,14.4,0.1,GCA_000956045.1
GAO17662.1,-,TCO89,PF10452.14,0.00028,18.7,0.1,0.0079,13.9,0.0,GCA_000965225.2
AEY97629.1,-,TCO89,PF10452.14,5.6e-94,314.4,26.9,1.3e-73,247.1,17.1,GCA_000968835.1
AJV96488.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,2.9e-117,391.4,64.0,GCA_000975585.2
AJV96918.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.9,2.3e-117,391.7,62.9,GCA_000975615.2
AJP41969.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975645.3
AJW10410.1,-,TCO89,PF10452.14,4.5e-117,390.8,65.5,9.1e-117,389.8,65.5,GCA_000975675.2
AJV27087.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.9,2.3e-117,391.7,62.9,GCA_000975705.2
AJU25705.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975735.4
AJV96068.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975765.2
AJV97364.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975795.2
AJV97802.1,-,TCO89,PF10452.14,8.3e-117,389.9,63.9,1.8e-116,388.8,63.9,GCA_000975825.2
AJV98240.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975855.3
AJV98674.1,-,TCO89,PF10452.14,5.7e-118,393.7,62.3,1.2e-117,392.7,62.3,GCA_000975885.2
AJV99112.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975915.3
AJV99554.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000975945.2
AJV99977.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000975975.3
AJW20246.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000976005.2
AJW20688.1,-,TCO89,PF10452.14,7.2e-118,393.4,63.0,1.5e-117,392.3,63.0,GCA_000976035.2
AJW21123.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000976065.2
AJW21567.1,-,TCO89,PF10452.14,1.8e-117,392.1,63.2,3.8e-117,391.0,63.2,GCA_000976095.2
AJW21993.1,-,TCO89,PF10452.14,5.7e-118,393.7,62.3,1.2e-117,392.7,62.3,GCA_000976125.2
AJW22432.1,-,TCO89,PF10452.14,5.6e-118,393.7,62.3,1.2e-117,392.7,62.3,GCA_000976155.4
AJW22873.1,-,TCO89,PF10452.14,5.7e-118,393.7,62.3,1.2e-117,392.7,62.3,GCA_000976185.3
AJW23315.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000976215.2
AJW23748.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976245.2
AJW24185.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976275.4
AJW24624.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000976305.2
AJW25065.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.3e-119,397.1,57.3,GCA_000976335.2
AJW25472.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.5,2.3e-117,391.7,62.5,GCA_000976365.2
AJU31949.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976395.2
AJU32387.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976425.2
AJW26388.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976455.3
AJU33083.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976485.2
AJU33517.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000976515.2
AJW27351.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976545.2
AJU34207.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000976575.4
AJW28061.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976605.3
AJU34896.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000976665.2
AJW11117.1,-,TCO89,PF10452.14,2.7e-117,391.5,65.1,5.9e-117,390.4,65.1,GCA_000976695.3
AJW11561.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.4e-119,397.1,57.3,GCA_000976725.3
AJW12000.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000976755.2
AJW12443.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976785.2
AJW12883.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.3e-119,397.1,57.3,GCA_000976815.3
AJW13303.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.9,2.3e-117,391.7,62.9,GCA_000976845.3
AJW13742.1,-,TCO89,PF10452.14,1.1e-117,392.7,62.9,2.4e-117,391.6,62.9,GCA_000976875.3
AJW14184.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,2.9e-117,391.4,64.0,GCA_000976905.2
AJW14614.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.9,2.3e-117,391.7,62.9,GCA_000976935.2
AJW15029.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000976965.3
AJW15466.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000976995.2
AJW15907.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000977025.2
AJW16347.1,-,TCO89,PF10452.14,8.6e-117,389.8,66.5,1.7e-116,388.8,66.5,GCA_000977055.4
AJW16782.1,-,TCO89,PF10452.14,1.3e-117,392.6,63.4,2.7e-117,391.5,63.4,GCA_000977085.2
AJW17204.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000977115.3
AJW17650.1,-,TCO89,PF10452.14,2.1e-117,391.9,62.3,4.5e-117,390.8,62.3,GCA_000977145.2
AJW18089.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000977175.3
AJW18528.1,-,TCO89,PF10452.14,4e-117,390.9,65.3,8.1e-117,389.9,65.3,GCA_000977205.2
AJW18964.1,-,TCO89,PF10452.14,1.2e-117,392.7,63.0,2.5e-117,391.6,63.0,GCA_000977235.2
AJW19395.1,-,TCO89,PF10452.14,4.5e-117,390.8,65.5,9.1e-117,389.8,65.5,GCA_000977265.3
AJW19810.1,-,TCO89,PF10452.14,9.4e-117,389.7,65.6,1.9e-116,388.7,65.6,GCA_000977295.3
AJW00407.1,-,TCO89,PF10452.14,7.4e-118,393.4,62.2,1.6e-117,392.3,62.2,GCA_000977325.2
AJW00846.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_000977355.3
AJW01283.1,-,TCO89,PF10452.14,7.8e-118,393.3,63.5,1.7e-117,392.2,63.5,GCA_000977385.2
AJW01718.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.4e-119,397.1,57.3,GCA_000977415.2
AJW02133.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000977445.2
AJW02559.1,-,TCO89,PF10452.14,4.6e-117,390.8,65.5,9.2e-117,389.8,65.5,GCA_000977475.3
AJW03002.1,-,TCO89,PF10452.14,1.9e-117,392.0,64.0,4.1e-117,390.9,64.0,GCA_000977505.2
AJW03439.1,-,TCO89,PF10452.14,2.1e-117,391.8,65.1,4.6e-117,390.7,65.1,GCA_000977535.2
AJW03877.1,-,TCO89,PF10452.14,7.3e-118,393.3,62.4,1.6e-117,392.2,62.4,GCA_000977565.2
AJW04310.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000977595.3
AJW04743.1,-,TCO89,PF10452.14,3.7e-117,391.0,64.5,7.9e-117,390.0,64.5,GCA_000977625.3
AJW05180.1,-,TCO89,PF10452.14,4.1e-117,390.9,65.3,8.1e-117,389.9,65.3,GCA_000977655.2
AJW05619.1,-,TCO89,PF10452.14,1.2e-117,392.7,63.0,2.5e-117,391.6,63.0,GCA_000977685.2
AJW06059.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.9,2.3e-117,391.7,62.9,GCA_000977715.4
AJW06498.1,-,TCO89,PF10452.14,1.7e-117,392.1,63.9,3.7e-117,391.1,63.9,GCA_000977745.2
AJW06934.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000977775.3
AJW07368.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.3e-119,397.1,57.3,GCA_000977805.2
AJW07800.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000977835.2
AJW08240.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,2.9e-117,391.4,64.0,GCA_000977865.2
AJW08671.1,-,TCO89,PF10452.14,3.9e-117,390.9,65.3,7.9e-117,389.9,65.3,GCA_000977895.3
AJW09105.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,2.9e-117,391.4,64.0,GCA_000977925.3
AJW09540.1,-,TCO89,PF10452.14,6.3e-117,390.2,63.1,1.4e-116,389.1,63.1,GCA_000977955.2
AJW09975.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.3e-119,397.1,57.3,GCA_000977985.2
AJV91059.1,-,TCO89,PF10452.14,1.9e-117,392.0,64.0,4.1e-117,390.9,64.0,GCA_000978015.2
AJV91496.1,-,TCO89,PF10452.14,8.7e-117,389.8,65.4,1.7e-116,388.8,65.4,GCA_000978045.2
AJV91936.1,-,TCO89,PF10452.14,1.1e-117,392.8,62.9,2.3e-117,391.7,62.9,GCA_000978075.3
AJV92378.1,-,TCO89,PF10452.14,4.4e-118,394.1,62.4,9.1e-118,393.1,62.4,GCA_000978105.2
AJV92813.1,-,TCO89,PF10452.14,1.4e-117,392.5,64.0,3e-117,391.4,64.0,GCA_000978135.2
AJU23413.1,-,TCO89,PF10452.14,8.1e-118,393.2,63.3,1.7e-117,392.1,63.3,GCA_000978165.2
AJV93514.1,-,TCO89,PF10452.14,2.6e-118,394.8,64.0,5.6e-118,393.7,64.0,GCA_000978195.3
AJU24101.1,-,TCO89,PF10452.14,5e-118,393.9,62.6,1.1e-117,392.9,62.6,GCA_000978225.2
AJV94221.1,-,TCO89,PF10452.14,4.1e-117,390.9,65.3,8.1e-117,389.9,65.3,GCA_000978255.2
AJU24773.1,-,TCO89,PF10452.14,1.7e-116,388.8,63.4,3.7e-116,387.7,63.4,GCA_000978285.2
AJV94923.1,-,TCO89,PF10452.14,1.9e-117,392.0,64.0,4.1e-117,390.9,64.0,GCA_000978315.2
AJV95360.1,-,TCO89,PF10452.14,3.1e-119,397.9,57.3,5.3e-119,397.1,57.3,GCA_000978345.2
CRG84473.1,-,TCO89,PF10452.14,0.00013,20.5,8.5,0.035,12.4,0.1,GCA_000985935.1
KKP01080.1,-,TCO89,PF10452.14,0.0013,17.4,20.9,0.012,14.2,0.1,GCA_000988865.1
PRQ69915.1,-,TCO89,PF10452.14,0.053,11.6,5.5,0.08,11.0,5.5,GCA_000988875.2
KKY24371.1,-,TCO89,PF10452.14,0.0037,15.1,9.1,0.018,12.9,9.1,GCA_001006345.1
KKY14090.1,-,TCO89,PF10452.14,5.3e-07,28.3,4.2,5.3e-07,28.3,4.2,GCA_001006355.1
KKZ68241.1,-,TCO89,PF10452.14,1.1e-05,24.0,12.0,0.00011,20.6,0.1,GCA_001008285.1
KLJ06684.1,-,TCO89,PF10452.14,1.1e-06,27.0,11.9,9.7e-06,24.0,0.4,GCA_001014755.1
KLP05106.1,-,TCO89,PF10452.14,0.025,13.5,0.3,0.025,13.5,0.3,GCA_001023045.1
KMK57831.1,-,TCO89,PF10452.14,5.5e-06,24.9,0.8,0.05,11.9,0.0,GCA_001029325.1
OTA07827.1,-,TCO89,PF10452.14,0.00014,20.2,1.1,0.0084,14.4,0.1,GCA_001050175.1
KND90628.1,-,TCO89,PF10452.14,0.00024,19.5,13.4,0.036,12.3,0.0,GCA_001189435.1
KNE01385.2,-,TCO89,PF10452.14,4.8e-14,51.2,45.1,1.4e-07,29.9,30.7,GCA_001189475.1
KND97328.2,-,TCO89,PF10452.14,0.021,12.7,1.1,0.029,12.3,1.1,GCA_001189475.1
KNG50900.1,-,TCO89,PF10452.14,5.9e-08,31.4,2.3,5.9e-08,31.4,2.3,GCA_001191545.1
CEP24136.1,-,TCO89,PF10452.14,2.5e-28,97.8,14.4,2.5e-28,97.8,14.4,GCA_001245095.1
CRK12824.1,-,TCO89,PF10452.14,1.2e-06,28.3,6.5,0.0065,15.9,0.0,GCA_001268145.1
CRK23951.1,-,TCO89,PF10452.14,0.0068,15.9,0.0,0.0068,15.9,0.0,GCA_001268165.1
CRK23949.1,-,TCO89,PF10452.14,0.05,13.0,0.0,0.068,12.6,0.0,GCA_001268165.1
CRK47135.1,-,TCO89,PF10452.14,0.052,12.9,6.1,0.074,12.4,6.1,GCA_001268165.1
CRK22822.1,-,TCO89,PF10452.14,0.21,10.9,8.6,0.3,10.4,6.1,GCA_001268165.1
PFH62041.1,-,TCO89,PF10452.14,9.5e-05,20.7,15.3,0.012,13.8,0.2,GCA_001272575.2
KOS20068.1,-,TCO89,PF10452.14,3.2e-05,21.9,0.7,0.00082,17.3,0.0,GCA_001278495.1
KPA46201.1,-,TCO89,PF10452.14,0.00063,18.5,1.1,0.02,13.5,0.1,GCA_001292635.1
KOH47203.1,-,TCO89,PF10452.14,8.2e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_001298375.2
KOG96139.1,-,TCO89,PF10452.14,1.4e-119,399.1,57.5,4e-119,397.5,57.5,GCA_001298625.1
KUL91104.1,-,TCO89,PF10452.14,0.00079,18.0,10.5,0.077,11.5,0.0,GCA_001305275.1
KPV72377.1,-,TCO89,PF10452.14,0.00025,19.1,0.5,0.0032,15.4,0.1,GCA_001329695.1
CDO52846.1,-,TCO89,PF10452.14,6.3e-13,47.3,3.9,6.3e-13,47.3,3.9,GCA_001402995.1
KQC40455.1,-,TCO89,PF10452.14,8.3e-118,393.2,63.3,1.8e-117,392.1,63.3,GCA_001413975.1
BAP73077.1,-,TCO89,PF10452.14,7e-125,416.4,71.7,6.8e-124,413.1,71.7,GCA_001417835.1
BAO41636.1,-,TCO89,PF10452.14,2.5e-125,417.9,70.3,2e-124,414.9,70.3,GCA_001417885.1
GAP88362.1,-,TCO89,PF10452.14,1.5e-08,33.8,0.3,1.5e-08,33.8,0.3,GCA_001445595.3
GAQ07087.1,-,TCO89,PF10452.14,4.3e-05,22.0,1.3,0.069,11.4,0.0,GCA_001445615.2
KSA02718.1,-,TCO89,PF10452.14,6.5e-15,53.7,68.1,3.2e-09,35.0,9.8,GCA_001447935.2
KTB14639.1,-,TCO89,PF10452.14,5.1e-231,766.8,54.0,6.8e-231,766.4,54.0,GCA_001466525.1
KTA99067.1,-,TCO89,PF10452.14,5e-231,766.8,54.0,6.8e-231,766.4,54.0,GCA_001466535.1
KTB26610.1,-,TCO89,PF10452.14,2.1e-229,761.5,53.8,2.8e-229,761.1,53.8,GCA_001466565.1
KTA99557.1,-,TCO89,PF10452.14,5.1e-231,766.8,54.0,6.9e-231,766.4,54.0,GCA_001466575.1
KTA95843.1,-,TCO89,PF10452.14,5.8e-231,766.8,54.0,7.8e-231,766.4,54.0,GCA_001466635.1
KTB22397.1,-,TCO89,PF10452.14,2e-229,761.5,53.8,2.8e-229,761.1,53.8,GCA_001466685.1
KTW27569.1,-,TCO89,PF10452.14,7.2e-06,23.2,24.7,1.8e-05,21.9,24.7,GCA_001477535.1
PON30524.1,-,TCO89,PF10452.14,0.00033,19.3,20.9,0.0049,15.4,0.1,GCA_001481775.2
KUJ22989.1,-,TCO89,PF10452.14,0.12,11.6,0.0,0.12,11.6,0.0,GCA_001500285.1
AMD21327.1,-,TCO89,PF10452.14,4.1e-92,308.1,42.6,2.5e-91,305.5,42.6,GCA_001548555.1
KXG48277.1,-,TCO89,PF10452.14,1.3,7.2,20.0,0.054,11.8,3.2,GCA_001561935.1
KXH31648.1,-,TCO89,PF10452.14,2.4e-05,23.4,0.5,0.0014,17.5,0.1,GCA_001563115.1
KXH68640.1,-,TCO89,PF10452.14,3.2e-05,22.9,0.9,0.0025,16.7,0.0,GCA_001563125.1
KXH46777.1,-,TCO89,PF10452.14,2.7e-05,23.2,0.4,0.0017,17.2,0.1,GCA_001563135.1
KXJ89747.1,-,TCO89,PF10452.14,0.00024,20.0,0.3,0.00024,20.0,0.3,GCA_001566295.1
OWY42758.1,-,TCO89,PF10452.14,3.2e-08,32.6,4.7,3.2e-08,32.6,4.7,GCA_001572055.1
KXS18501.1,-,TCO89,PF10452.14,0.11,11.3,0.0,0.17,10.7,0.0,GCA_001574975.1
PKC73750.1,-,TCO89,PF10452.14,4.4e-06,26.7,0.0,5.3e-06,26.5,0.0,GCA_001593125.1
PKY22102.1,-,TCO89,PF10452.14,4.1e-06,26.7,0.0,5e-06,26.5,0.0,GCA_001593135.2
PKY48762.1,-,TCO89,PF10452.14,4.3e-06,26.7,0.0,5.2e-06,26.5,0.0,GCA_001593145.1
PKK75784.1,-,TCO89,PF10452.14,4.4e-06,26.7,0.0,5.3e-06,26.5,0.0,GCA_001593155.1
PKC11210.1,-,TCO89,PF10452.14,4.3e-06,26.7,0.0,5.3e-06,26.5,0.0,GCA_001593205.1
ODA82184.1,-,TCO89,PF10452.14,0.00094,17.4,11.0,0.042,12.0,0.0,GCA_001618945.2
KZF21123.1,-,TCO89,PF10452.14,1.4e-07,30.0,1.2,1.4e-07,30.0,1.2,GCA_001619985.1
KYK55192.1,-,TCO89,PF10452.14,0.00089,17.4,11.0,0.04,12.0,0.0,GCA_001625195.1
KZL74519.1,-,TCO89,PF10452.14,2e-05,23.5,1.8,0.00081,18.2,0.1,GCA_001625265.1
KZL80563.1,-,TCO89,PF10452.14,5.1e-06,25.5,1.7,0.0002,20.2,0.1,GCA_001625285.1
KZM27450.1,-,TCO89,PF10452.14,0.00099,17.6,13.6,0.0034,15.9,0.0,GCA_001630375.1
RCI16063.1,-,TCO89,PF10452.14,2.9e-07,29.2,8.2,0.062,11.6,0.1,GCA_001633055.2
KZV07334.1,-,TCO89,PF10452.14,3.6e-119,397.9,57.3,6.2e-119,397.1,57.3,GCA_001634645.1
KZZ99472.1,-,TCO89,PF10452.14,0.00043,18.5,11.3,0.026,12.6,0.1,GCA_001636675.1
OAA70559.1,-,TCO89,PF10452.14,0.0029,16.0,25.6,0.013,13.9,0.1,GCA_001636725.1
OAA42350.1,-,TCO89,PF10452.14,0.0017,16.7,0.1,0.0017,16.7,0.1,GCA_001636735.1
OAA50664.1,-,TCO89,PF10452.14,0.077,11.1,0.1,0.077,11.1,0.1,GCA_001636745.1
OAA79385.1,-,TCO89,PF10452.14,0.00099,17.7,27.5,0.016,13.7,0.0,GCA_001636795.1
OAA68026.1,-,TCO89,PF10452.14,7.1e-09,34.5,0.0,7.1e-09,34.5,0.0,GCA_001636815.1
OAC98800.1,-,TCO89,PF10452.14,2.4e-13,49.5,1.0,2.4e-13,49.5,1.0,GCA_001638945.1
OAD01003.1,-,TCO89,PF10452.14,2.7e-08,32.9,10.9,4.4e-08,32.2,4.3,GCA_001638945.1
OAD05832.1,-,TCO89,PF10452.14,3.9e-08,32.3,9.4,3.9e-08,32.3,9.4,GCA_001638945.1
OAD02661.1,-,TCO89,PF10452.14,9.7e-06,24.4,20.6,3.6e-05,22.5,20.5,GCA_001638945.1
OAD80665.1,-,TCO89,PF10452.14,1.7e-05,24.1,0.6,1.7e-05,24.1,0.6,GCA_001638985.2
ANB14506.1,-,TCO89,PF10452.14,1.5e-10,39.1,12.3,1.5e-10,39.1,12.3,GCA_001640025.2
OAF62070.1,-,TCO89,PF10452.14,0.00023,19.6,6.1,0.0009,17.6,0.2,GCA_001641265.1
OAF99934.1,-,TCO89,PF10452.14,8.8e-06,24.9,1.2,0.00052,19.0,0.1,GCA_001642045.1
OAG18728.1,-,TCO89,PF10452.14,5e-08,32.2,5.1,5e-08,32.2,5.1,GCA_001642055.1
OAK96553.1,-,TCO89,PF10452.14,4.6e-08,32.4,2.3,4.6e-08,32.4,2.3,GCA_001644525.1
OAL54760.1,-,TCO89,PF10452.14,3.3e-08,32.9,1.8,3.3e-08,32.9,1.8,GCA_001644535.1
OAQ23922.1,-,TCO89,PF10452.14,4.4e-11,42.4,3.1,4.4e-11,42.4,3.1,GCA_001651415.1
OAL61920.1,-,TCO89,PF10452.14,0.002,16.0,17.0,0.0036,15.2,1.3,GCA_001651445.1
OAR02032.1,-,TCO89,PF10452.14,0.00025,19.2,28.8,0.013,13.6,0.0,GCA_001653215.1
OAQ73706.1,-,TCO89,PF10452.14,7.4e-05,21.8,13.8,0.014,14.3,0.0,GCA_001653235.2
KAF4495554.1,-,TCO89,PF10452.14,0.022,13.5,0.1,0.022,13.5,0.1,GCA_001654555.2
OAX80024.1,-,TCO89,PF10452.14,3.2e-06,25.6,9.4,0.00049,18.4,0.0,GCA_001660665.1
ODQ48233.1,-,TCO89,PF10452.14,1.5e-08,32.6,64.1,1.5e-08,32.6,64.1,GCA_001661235.1
ODV97319.1,-,TCO89,PF10452.14,4.4e-25,87.2,34.5,4.4e-25,87.2,34.5,GCA_001661245.1
ODQ62484.1,-,TCO89,PF10452.14,2e-30,105.0,40.0,2.4e-27,94.9,25.2,GCA_001661255.1
ODQ53805.1,-,TCO89,PF10452.14,1.7e-10,39.4,0.0,1.7e-10,39.4,0.0,GCA_001661265.1
ODQ64079.1,-,TCO89,PF10452.14,3.9e-05,21.4,0.3,3.9e-05,21.4,0.3,GCA_001661315.1
ODQ74279.1,-,TCO89,PF10452.14,2e-10,39.3,15.9,0.00015,19.9,0.0,GCA_001661325.1
ODQ77948.1,-,TCO89,PF10452.14,1.6e-24,85.6,8.7,1.6e-24,85.6,8.7,GCA_001661335.1
ODV65862.1,-,TCO89,PF10452.14,2e-06,25.7,1.7,2e-06,25.7,1.7,GCA_001661395.1
ODV71086.1,-,TCO89,PF10452.14,3.6e-28,97.5,14.8,3.6e-28,97.5,14.8,GCA_001661405.1
ODV80913.1,-,TCO89,PF10452.14,8.4e-08,30.2,3.4,8.4e-08,30.2,3.4,GCA_001661415.1
ODV88231.1,-,TCO89,PF10452.14,3.4e-15,54.6,39.0,3.4e-15,54.6,39.0,GCA_001661425.1
ODV88810.1,-,TCO89,PF10452.14,1.3e-10,39.1,1.3,1.3e-10,39.1,1.3,GCA_001661475.1
OBT66876.1,-,TCO89,PF10452.14,3.9e-05,22.3,3.7,0.00069,18.2,0.3,GCA_001662575.1
OBT44045.1,-,TCO89,PF10452.14,0.00024,19.8,5.7,0.00098,17.7,0.2,GCA_001662585.1
OBT72596.1,-,TCO89,PF10452.14,3.6e-05,22.4,2.8,0.00067,18.2,0.1,GCA_001662605.1
OBT86914.1,-,TCO89,PF10452.14,6.8e-05,21.4,3.8,0.001,17.5,0.3,GCA_001662645.1
OBT91657.1,-,TCO89,PF10452.14,0.00012,20.6,5.3,0.00097,17.7,0.2,GCA_001662655.1
OBA27397.1,-,TCO89,PF10452.14,6.2e-07,27.1,139.1,0.04,11.2,138.2,GCA_001664025.1
OBA23723.1,-,TCO89,PF10452.14,2.3e-14,51.9,21.8,3.7e-08,31.4,0.7,GCA_001664035.1
